id,first_name,last_name,name,company,title,biography,linkedin_url,twitter_url,facebook_url,category_id,year
a65447b2-1ac0-4878-906b-867ffe94e2d9,Nat,Tarnoff,Nat Tarnoff,Level Access,Principal Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f143f860-d481-4f40-91a6-28ed0e6a3ccb,Inka Ilona,Taagehoj,Inka Ilona Taagehoj,Acquia,Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0da7127a-5ae1-419d-87d2-ad0efcff578e,Chetan,Bakhru,Chetan Bakhru,JPMorgan Chase,VP Accessibility Lead,,https://www.linkedin.com/in/chetan-bakhru-pmp-15a6632a,https://x.com/cbakhru,https://www.facebook.com/chetan.bakhru/,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1b9b438e-bdc6-4275-894e-a1d75dc87ff9,George,Kerscher,George Kerscher,DAISY Consortium,Chief Innovations Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f95ae2c3-880c-4e1a-b744-067fddf94c5d,Radostina,Tsvetkova,Radostina Tsvetkova,Norwegian Directorate of Labour and Welfare (NAV),Senior Advisor in Digital Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
386449b2-def3-4a52-8a47-052bde7b7178,Lakshmi,Ziskin,Lakshmi Ziskin,Amazon - Prime Video,Sr. Product Manager - Prime Video Localization and Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fe18ed2c-aa66-4d38-90ff-0bba2bd0bde3,Fan,Zhang,Fan Zhang,Meta,Principal Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ad32f2bf-a926-43a1-a928-7caaddea887f,Marc,Lind,Marc Lind,Nelnet,"Director, Nelnet Digital Accessibility Services",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6efc914e-6fe5-49cb-ad12-faedcee6c598,Laura,Fathauer,Laura Fathauer,Miami University of Ohio,Web Content Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2232e7eb-bbfa-4550-9da4-eec88456e956,Andrew,Gliga,Andrew Gliga,Ebay,"Sr MTS, Software Engineer",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
78afd2c9-5f20-498c-969a-dc2674013f56,Nichapa,Akethanapisan,Nichapa Akethanapisan,Bangkok School for the Blind,Teacher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c4fc91ce-0b50-4eff-8df3-d4918cd7200c,Sid,Janga,Sid Janga,Google,Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
abd05fd8-e438-4dfc-b104-d9de73d057e2,Jason,Ferreira,Jason Ferreira,Dow Jones,Accessibility Lead,,https://www.linkedin.com/in/jason-ferreira-51aaa189/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e7bc9293-34c8-4c8f-9400-312118741918,Jena,Fahlbush,Jena Fahlbush,National Center on Accessible Digital Educational Materials & Instruction,Technical Assistance Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3d48d82b-1a20-4cac-9293-ca10188e6ac7,Bobby,Ly,Bobby Ly,Intopia,Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d27fcbc9-a2f0-4ce5-b5a1-0e7d4d506407,Nicole,Woodson,Nicole Woodson,Yahoo,Senior Inclusive Designer,,https://www.linkedin.com/in/nicolecondawoodson/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
62665d31-9e54-496e-98ff-601dc7f94e5e,Lesley,Farmer,Lesley Farmer,California St. University Long Beach,Professor Emerita of Library Media,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3bdfe9d0-613e-45ce-b338-b2a4079b25d2,Remu,Hida,Remu Hida,Sony Group Corporation,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ed770c4e-b718-4845-8f39-a5280faa82f0,Prajjol Raj,Puri,Prajjol Raj Puri,Université de Montréal,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a54bdd73-cc0f-4678-a8c0-7b3173c8b346,Robin,Eckelberry,Robin Eckelberry,Nelnet,IT Software Engineer and Trainer - Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ac4cc199-9980-47b4-884b-d72697be6603,Ryan,McCleary,Ryan McCleary,Fizz Studio,Software Engineer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
467f2b90-9e90-44bd-be90-d18c852a50c7,Amy,Li,Amy Li,Elsevier,Senior Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e692afe3-bf36-4f7f-9114-73df9bc08507,Shambhavi,Thakur,Shambhavi Thakur,"National Centre for Assistive Health Technologies, Indian Institute of Technology Delhi",Project Scientist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5534c4d0-f8ab-47de-910b-5ad599d7f1ae,Ian,McBurnie,Ian McBurnie,eBay,"Distinguished MTS, Software Engineer",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d697ada1-e3fb-4241-a427-b429fca1cf1f,Oriol,Gomez,Oriol Gomez,Dow Jones,Accessibility Lead,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d1deeddc-3d9e-4e0d-a677-ad186cd69917,Kunal,Mehta,Kunal Mehta,Taskar Center for Accessible Technology - University of Washington,UX Designer,,https://www.linkedin.com/in/kunal-mehta-a29594138/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
93ace57a-2f6d-445c-89fb-ccd063888204,Lisa,Sousa,Lisa Sousa,Franklin Pierce University,Generative AI’s Potential to Supporting Deficits in Reading Comprehension,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2297688e-1e90-4d1e-8733-3ab8d2429f1e,Agustya,Mehta,Agustya Mehta,Meta,"Director, Concept Engineering",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
b470eec4-4a83-4ab1-9e8f-c72549d993b4,Der,Xiong,Der Xiong,California Department of Social Services,Digital Accessibility Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8394bc46-2c63-4ccc-a3ed-679f438d0dc3,Eric,Beauchamp,Eric Beauchamp,HumanWare,Director of Product Management,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c103cc89-a86d-4888-a238-aaee9882f07e,Michael,Barnes,Michael Barnes,Whitworth,Undergraduate Student,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7415c199-3ea2-468b-bf3d-e4c6c6808990,Sarahelizabeth,Baguhn,Sarahelizabeth Baguhn,American Foundation for the Blind,Research Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
51793a79-21bc-447a-9cc1-797b8627d414,Brandon,Vasquez,Brandon Vasquez,The City College at The City University of New York,N/A,,https://www.linkedin.com/in/brandon-vasquez-swe/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ea0e09e2-8edf-4346-883b-d89ce8307fad,Jennifer,Wenzel,Jennifer Wenzel,American Printing House for the blind,Technology Product Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
fa6f51c6-cdb4-4fdf-bbd1-2f598422343a,Erika,Lehmkuhl,Erika Lehmkuhl,Google,"Staff UX Designer, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
23aa39fa-9c88-43a6-8c7b-098b49452098,Manas,Singh,Manas Singh,Oracle America Inc,Senior design resercher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
299b5981-cc4f-469d-b030-fb39b39ba301,Lucy,Greco,Lucy Greco,accessaces.com,Accessibility evangelist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0b8c70ef-0094-49f0-94d2-f58c1472e24a,Steve,Kerr,Steve Kerr,Google,Accessibility Analyst,"Steve Kerr is an Accessibility Analyst at Google and currently serves as the Vice-Chair of ITI’s Accessibility Committee. With a career spanning technical leadership for accessible procurements in the Canadian federal government to product accessibility at Google, Steve offers a unique, 360-degree perspective on Accessibility Conformance Reports (ACRs) using the Voluntary Product Accessibility Template (VPAT®). As a member of the ITI VPAT working group, he helped develop the latest versions of the template. Steve is dedicated to demystifying the VPAT process for both creators and evaluators and has co-developed widely utilized training webinars on the subject. A self-described ""conformance nerd,"" Steve bridges the gap between public sector procurement requirements and private sector product development.",,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f7347dc0-f2d4-49b5-8716-268aae9bd7f0,Shilpi,Kapoor,Shilpi Kapoor,BarrierBreak,CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9f110ab3-4090-490e-947f-8263b7effcad,Sarah,Margolis-Greenbaum,Sarah Margolis-Greenbaum,Intuit,Accessibility Program Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
59b00a17-d0e1-40d5-ba61-1ac1f77ac52b,Jeremy,Gonzales,Jeremy Gonzales,Siteimprove,Senior Digital Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
5d418679-7b79-41ce-9e83-78fdd77c85ef,Thomas,Simpson,Thomas Simpson,NewHaptics,Head of Product,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
85897064-b02a-4627-a9a7-e5d8407c1286,Kaiqi,Zhou,Kaiqi Zhou,University of North Texas,Assistant Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dd83d823-c675-4750-bfb8-376866c227f1,Ashley,Neal,Ashley Neal,TruCare Provider Services,COO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
337321a9-f55c-49c4-af80-a9f259ced498,Peter,Loftus,Peter Loftus,Level Access,"Engagement Manager, Digital Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dc816b4a-1f66-42d6-9954-9e7ef1c851f1,Parker,Hartman,Parker Hartman,National Center for Accessible Media at GBH,Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0e10be7c-2faf-48c6-b6d4-8dda42319353,Brianna,Burrows,Brianna Burrows,T-Mobile,Digital Accessibility Manager,"As a passionate advocate for people-first products, I’ve spent my career at the intersection of technology and accessibility, ensuring that innovation serves everyone. With extensive experience in digital accessibility, software engineering, and a deep commitment to creating inclusive solutions, I’ve worked to harness the power of technology to remove barriers and empower users.

Driven by the belief that accessible products can change lives, I thrive on collaborating with diverse teams to build solutions that reflect the needs of every user. As a technology leader, I focus on leveraging emerging tools and best practices to enhance user experiences while championing inclusivity at every level.",,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3b658878-df04-42b0-b1e0-0fb0aa3a0bae,Michael,Elgo,Michael Elgo,ServiceNow,Principal Product Manager - Accessibility,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4e5522cb-085b-4a20-98ce-bf0f31d4519f,Marc,Powell,Marc Powell,Unilever,Making Unilever’s Packaging Accessible for Everyone.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
473b6ee0-19f9-41e3-8ed7-0f6db77aca6e,Aaron,Holmes,Aaron Holmes,Mira Costa College,Access Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0742fc80-5323-4c3f-b2d3-5f0db48904f9,Ashley,Jenkins,Ashley Jenkins,Seyfarth Shaw LLP,Associate,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
354b9356-ec08-47d5-ab7b-af98c3a97bfc,Blake,Bertuccelli-Booth,Blake Bertuccelli-Booth,University of Illinois Chicago,Assistant Director of Digital Accessibility Engineering,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
1910e920-acb5-4846-a62c-3dd6c3057540,Janina,Sajka,Janina Sajka,Sajka Associates,Consultant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
53aea795-46dc-4332-8e50-c954f526ba77,Jason,Yan,Jason Yan,Google,N/A,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4115865d-7677-4396-b14a-0fa9375b4e91,Bryan,Bashin,Bryan Bashin,Be My Eyes,Vice-Chair,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
74c0fbeb-f418-4893-8524-def120dfc52b,Maureen,Barrientos,Maureen Barrientos,Walmart Inc.,Accessibility Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
2f81701c-b7f4-444e-9a1c-540502b3dd0f,Daeun,Chung,Daeun Chung,Wellesley College,Daeun Chung,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3331f66c-9eee-4d94-83e2-1bfa95959229,Sarah,Wood,Sarah Wood,Educational Testing Service,Accessibility Scientist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
9947e958-e686-45df-a8fa-67998c9ee133,Nicolò,Donati,Nicolò Donati,Zanichelli Publisher & University of Bologna,PhD(c) in Artificial Intelligence,"Nicolò Donati is a PhD student in Artificial Intelligence at the University of Bologna's Department of Computer Science and Engineering (DISI), focusing on ""Generative AI for Innovative Writing and Editing Support Systems."" He holds a Master's degree in Artificial Intelligence and a Bachelor's degree in Computer Engineering from the University of Bologna.

Since November 2023, Donati has collaborated with the Language Technologies Lab (LT-Lab), contributing to the automatic generation of educational exercises and content, as well as designing writing assistants aligned with professional editorial standards. In partnership with Zanichelli Editore, a leading Italian educational publisher, he analyzes editorial workflows to identify inefficiencies and applies natural language processing techniques including abstractive summarization and stylistic adaptation to enhance content quality and efficiency. His work leverages large language models to evaluate textual coherence and compliance with editorial guidelines, building toward a robust tool that meets expert-level criteria.​

Donati maintains active research collaborations with industrial partners including Expert.ai, NIER Engineering, BitBang, BiRex, and Bonfiglioli. Beyond his doctoral research, he serves as a teaching tutor in the Department of Pharmacy and Biotechnology at Bologna. His research interests span natural language processing, large language model evaluation, generative AI, and retrieval-augmented generation (RAG). He has presented work at prestigious venues, including ECAI 2025, where he presented: ""Do Large Language Models understand how to be judges?"". Donati developed methods to assess whether large language models can function as reliable evaluators for educational writing, particularly for rubric-based assessment. Your work identifies challenges in interpreting hierarchical criteria and cross-genre generalization, while proposing solutions through fine-tuning and diverse benchmarks.",,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d480001e-9e13-4c71-9281-be76375ae4d9,Matthew,Luken,Matthew Luken,Deque,"SVP, Global Programs & Regulatory Affairs; European Partnerships","Matthew Luken is a Senior Vice President, Global Programs & Regulatory Affairs; European Partnerships, consulting with companies of all sizes, markets, and industries to grow their digital accessibility programs. 

Prior to Deque, Matthew built and ran U.S. Bank’s digital accessibility program, providing accessibility design reviews, compliance testing services, defect remediation consulting, and more. He also served as Head of UXDesign’s Accessibility Center of Practice.

As an expert in digital accessibility, user experience, and service design, Matthew has worked with over 500 brands, covering every vertical and category. He also advises digital designers and accessibility professionals through mentorship programs.
",https://www.linkedin.com/in/matthewluken/,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
64fa54a8-c376-440c-815f-a23dab1e0ac4,Joe,Kocher,Joe Kocher,Deque,Engagement Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f37880dc-0fd4-4aa3-9bdb-820a58012e92,Brian,Bates,Brian Bates,Moreno Valley Unified School District,Professional Development Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
52e6984d-4915-4675-b2c2-fec5ce8edad1,Marco,Salsiccia,Marco Salsiccia,BlindSVG,Creator,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c12e01e0-9a3b-42b1-a6ad-8f6b0587bd91,Eric,Crozier,Eric Crozier,Elsevier,"Senior Software Engineer & Tech Lead, Shadow Health Accessibility Team",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d9f1a046-c3f9-4278-8270-5588dfc28d99,Parakorn,Kamdech,Parakorn Kamdech,TAB,Executive member,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
40b80779-5f18-47d7-bf33-d9a00aa37aa9,Sarah,Heldmann,Sarah Heldmann,Wood County Board of Developmental Disabilities,"COTA/L, ATP",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
94e63a72-92d0-415a-9dc1-84a2d718a6fd,Siny,Joseph,Siny Joseph,Kansas State University,Professor,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
455b1c5b-449a-4d96-8980-c7a502392588,Peter,Korn,Peter Korn,Amazon,Director of Accessibility - Amazon Devices and Services,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a763859c-6b81-4be9-a300-db18dd834a90,Amy,Nailor,Amy Nailor,Dow Jones,"Senior Product Designer, Design Systems",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a3de3cc1-a11b-4bf7-9916-09c15e859e3d,Anna,Hernandez,Anna Hernandez,Amazon,Senior UX Researcher,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6f481d59-702b-4a83-bb47-9ea1773d9bc1,S. Victoria,Jaque,S. Victoria Jaque,CSUN ATHS MS program,Academic Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
85347685-a9fa-4185-a3a0-7b40b7becd34,Sarah,Welch,Sarah Welch,American Printing House for the Blind,Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
71bbe6e9-2400-4f33-8bd6-c2977e39fabd,Jenny,Wheeler,Jenny Wheeler,American Printing House for the Blind,Outreach Specialist - Southwest,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a13d87f1-66ae-4784-b401-4398c1fb6021,Christina,Healey,Christina Healey,National Center for Accessible Media at GBH,Accessibility Analyst,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cc08cbc3-3083-443c-8f4a-c81032833708,Pete,Bruhn,Pete Bruhn,Onward Search,"Director, Digital Accessibility Solutions",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
caa1d05f-c013-458a-9a6d-00fa85486112,Samantha,Evans,Samantha Evans,"International Association of Accessibility Professionals (IAAP), A Division of G3ict",Certification Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7052b5b2-6575-4c62-b7dd-9b476ad34f14,Matt,Ater,Matt Ater,Vispero,Senior Vice President,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
485bcd51-440d-4b03-8a09-d510b4e60457,Sambhavi,Chandrashekar,Sambhavi Chandrashekar,D2L Corporation,Global Accessibility Lead,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7148182b-9438-4fc0-a7b3-49c2ffebdeac,Aparna,Pasi,Aparna Pasi,DEQUE SYSTEMS INC,Vice President,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8e125316-80ba-4400-b373-977d639c2783,Emily,Hooser,Emily Hooser,Southern Utah University,Research Assistant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ceb0f825-3de4-407d-bf2d-d65331ceae0d,Erin,Lucas,Erin Lucas,Johnson & Johnson,Senior Accessibility Strategist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
3cac85e1-1bef-4d8a-9930-4d5aead4d824,Deborah,Gilden PhD.,Deborah Gilden PhD.,The Smith-Kettlewell Eye Reseach Institute,Senior Scientist Emerita,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
cd144907-618c-4586-83af-c1084aed55e1,Irla,Bocianoski Rebelo,Irla Bocianoski Rebelo,SAP SuccessFactors,User Experience Design Expert and Accessibility Lead,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
017ec7f6-5d59-4522-bfeb-686ac282ae43,Ronald,Peterson,Ronald Peterson,University of San Diego,Technical Advisor - ExSJ Community Partner,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e7a45fd6-9048-49bb-8574-0c66e922e407,James,Stout,James Stout,Google,"Engineering Director, Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ef481cc3-bd7b-4f95-a988-d44ed0900d84,Rumi,Hirabayashi,Rumi Hirabayashi,University of Tokyo,Dr.,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0c2fe715-383c-4755-b730-0c9de8984ede,Vanessa,Bull,Vanessa Bull,East Bay Innovations (EBI),AT Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
efa78fec-9fe9-47d3-92b8-8d4107a74194,Kyle,Shachmut,Kyle Shachmut,Harvard University,"Sr Director, Digital Accessibility","Kyle Shachmut is a senior leader, community builder and researcher that focuses on digital accessibility in higher education. 

Kyle is the Senior Director of Digital Accessibility at Harvard University, providing strategic direction to digital accessibility efforts across Harvard’s schools. He frequently works at the intersections of information technology, disability inclusion and academic administration. He led creation of Harvard's Digital Accessibility Services team and collaborates with institutional leaders to guide governance of the University's Digital Accessibility Policy. Previously, his focus area included a universal design approach integrating accessibility into at-scale learning experiences through HarvardX—Harvard’s initiative that creates online courses through the Office of the Vice Provost for Advances in Learning.

Beyond Harvard, Kyle is co-chair of the EDUCAUSE IT Accessibility Community Group, the largest affinity group for accessibility professionals in higher education. He has advocated for greater accessibility in community and professional associations for over a decade, advising local state and federal policymakers. In 2021, he received the 'Rising Star Award' among higher ed technology professionals from Educause. 

Outside of higher education, Kyle serves on the Global Leadership Council of the International Association of Accessibility Professionals (IAAP). The GLC provides governance and direction to the IAAP, which his a membership organization that helps advance the profession through certification, continuing education and member support. Kyle frequently consults speaks and writes about matters related to digital accessibility, public policy, technology in education, universal design and more. ",https://linkedin.com/in/kyleshachmut,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
16e14727-d583-42a7-9b6b-62c0cc2c42d9,Ajay,Sharma,Ajay Sharma,HCLTECH,Technical Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d03bd333-412b-4e71-ac5a-3c023f25a690,John,Taylor,John Taylor,LG Electronics USA,Senior Vice President,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e1acd7b3-5ac4-4a5e-a14b-2cda2c49a29c,Doug,Geoffray,Doug Geoffray,Microsoft,"Senior Technical Program Manager, Experiences + Devices Accessibility",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
a30fb387-bf78-42bf-8824-9912797484ce,Chikako,Asai,Chikako Asai,Sony Group Corporation,,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
603e9523-6ee5-4471-a3fe-26839dfc3acd,Chris,Nooney,Chris Nooney,Amazon,"Sr. Manager, Product Management and Tech",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
49a38f2c-732f-4cab-b7c0-c48aea2035a8,Bryan,Ward,Bryan Ward,Helen Keller National Center for DeafBlind Youths and Adults,Is AI Good for the DeafBlind Community?,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8de6ee23-a427-4d87-bbf4-3bbdcf4418a1,Geoff,Freed,Geoff Freed,onfocusAccess Consulting,Director,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
8940c114-f340-4eab-90f7-f121a472b9d7,Caroline,Desrosiers,Caroline Desrosiers,Scribely,Founder & CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6277c830-2e62-4c10-a699-cd803242c8a3,Patrick,Long,Patrick Long,"Innosearch AI, Inc.",Co-founder / CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0b489ef2-a08f-4bdf-9afc-3284c7e128be,Robin,Spinks,Robin Spinks,RNIB,Head of Inclusive Design,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
e65a6e5f-2d87-449b-b8b3-f04c13c927e1,Kathryn,Scheuring,Kathryn Scheuring,Braille Institute,Low Vision Occupational Therapist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
26ac2211-1b4f-4efa-807e-0101beff5f5b,Ryan,Wieland,Ryan Wieland,Allyant,"VP, Digital Accessibility Sales",,https://www.linkedin.com/in/ryan-wieland,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
6312d407-9dba-4e73-912c-4f5571d032a6,Ann,Knettler,Ann Knettler,GrackleDocs,"Vice President, Consulting",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4699a4db-8d62-473b-9c82-c733eea9bcd7,Doug,Schepers,Doug Schepers,Fizz Studio,Founder & CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f6662760-b3d7-48a6-a91f-52e39de03dbe,Blake,Mason,Blake Mason,TruCare Provider Services,Executive Vice President,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
46db93b2-53c5-413c-9be8-18112c4675f8,Ronna,ten Brink,Ronna ten Brink,n/a,Lead Experience Designer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
dceee786-826a-4a2b-ab48-05f703ce6f80,Manish,Agrawal,Manish Agrawal,IAccessible Inc,Founder and CEO,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c4598315-7c03-48b3-b3c5-c0affa5a2710,Mateo,Osorio Delhonte,Mateo Osorio Delhonte,Southern Utah University,Research Assistant,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
ad7e6b54-2884-4408-9456-1cdd8e847149,Simon,Varey,Simon Varey,Fizz Studio,"Data Linguistics Architect, AI Engineer",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
d47fa8b1-3f2c-462f-87c5-77376454348a,Matt,Kaplowitz,Matt Kaplowitz,Bridge Multimedia,CEO and Chief Creative Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
620a5418-c664-435b-8fd8-12f35ef42113,Michelle,Engstrom,Michelle Engstrom,State of Minnesota Department of Human Services,Digital Accessibility Trainer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
f2cf9694-a851-43ae-bd9b-2cd27661c96e,Andrew,Flatres,Andrew Flatres,Humanware,Senior Product Manager,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
80e3a1b4-6482-46ad-afcf-6b0736ae9cfc,Kanit,Pamanee,Kanit Pamanee,Thailand Association of the Blind,Executive member,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
4867966e-106b-4e9b-9637-0b1689781d44,Sharon,Rosenblatt,Sharon Rosenblatt,Accessibility Partners,Director of Communications,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
7a491837-73e6-4233-b9b1-30645bd25c44,Tara,Brown-Ogilvie,Tara Brown-Ogilvie,Helen Keller National Center for DeafBlind Youths and Adults,Research & Accessibility Specialist,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
0b6657eb-5d51-4979-b902-687117284b14,Glenda,Sims,Glenda Sims,Deque,Chief Information Accessibility Officer,,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
c71678f7-8631-4010-8744-7744288978a5,Christian,Vogler,Christian Vogler,Gallaudet University,"Director, Technology Access Program",,,,,420b4dc7-586e-48c2-ab7c-6ece7cb4f208,2026
